material_id,strenght,lightweight,stiffness,shear_resistance,poison_ratio
142,0.17168228909718797,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
143,0.5458806117414899,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
144,0.34163788850518007,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
145,0.571287617168229,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
146,0.17168228909718797,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
147,0.5458806117414899,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
148,0.2227429699062654,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
149,0.6988159842131229,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
150,0.18006906758756783,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
151,0.20572274296990625,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
152,0.35027133695115936,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
153,0.588307844104588,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
154,0.2567834237789837,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
155,0.8265910212136162,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
156,0.27355698075974344,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
157,0.9284657128761716,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
158,0.1973359644795264,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
159,0.14627528367044895,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
160,0.14627528367044895,0.8746518105849582,0.8698630136986302,1.0,0.6666666666666666
161,0.04415392205229403,0.7534818941504178,0.04794520547945205,0.008075370121130552,0.3333333333333333
162,0.060927479033053775,0.7534818941504178,0.17123287671232876,0.017496635262449527,0.3333333333333333
163,0.07819437592501233,0.7534818941504178,0.18493150684931506,0.018842530282637954,0.3333333333333333
164,0.09496793290577207,0.7534818941504178,0.2534246575342466,0.024226110363391656,0.3333333333333333
165,0.11223482979773064,0.7534818941504178,0.3013698630136986,0.02826379542395693,0.3333333333333333
166,0.14627528367044895,0.7534818941504178,0.3493150684931507,0.03230148048452221,0.3333333333333333
167,0.18031573754316724,0.7534818941504178,0.4383561643835616,0.039030955585464336,0.3333333333333333
168,0.09521460286137148,0.7534818941504178,0.678082191780822,0.05652759084791386,0.46666666666666684
169,0.14627528367044895,0.7534818941504178,0.589041095890411,0.05383580080753701,0.0
170,0.033793783917118896,1.0,0.23972602739726026,0.018842530282637954,1.0
171,0.12728169708929452,1.0,0.23972602739726026,0.018842530282637954,1.0
172,0.13098174642328564,1.0,0.23972602739726026,0.018842530282637954,1.0
173,0.24814997533300445,1.0,0.23972602739726026,0.018842530282637954,1.0
174,0.04760730143068574,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
175,0.0525407005426739,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
176,0.0678342377898372,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
177,0.06265416872224963,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
178,0.05944745929945733,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
179,0.05772076961026147,0.9401114206128134,0.18493150684931506,0.014804845222072678,0.9333333333333337
